within_threshold,final_distance,convergence,perturbation,retcode
false,2.6890513665631435,false,"[-0.4870119273142899, -0.2925421584577393]",Success
false,2.705097698087027,false,"[-0.49562733102304474, -0.2977173269815226]",Success
false,2.72100810022271,false,"[-0.5042427347317997, -0.30289249550530595]",Success
false,2.736708217063269,false,"[-0.5128581384405547, -0.30806766402908936]",Success
false,2.7521094867894518,false,"[-0.5214735421493095, -0.31324283255287266]",Success
false,2.7671939835059196,false,"[-0.5300889458580645, -0.318418001076656]",Success
false,2.78220854841904,false,"[-0.5387043495668193, -0.3235931696004393]",Success
false,2.7970180093972017,false,"[-0.5473197532755744, -0.32876833812422274]",Success
false,2.811617592030676,false,"[-0.5559351569843293, -0.3339435066480061]",Success
false,2.825816522577167,false,"[-0.5645505606930842, -0.3391186751717894]",Success
false,2.8399183616345978,false,"[-0.5731659644018391, -0.34429384369557275]",Success
false,2.8539894412872147,false,"[-0.5817813681105941, -0.34946901221935617]",Success
false,2.8674667167226953,false,"[-0.5903967718193489, -0.35464418074313947]",Success
false,2.880808639116693,false,"[-0.5990121755281039, -0.3598193492669228]",Success
false,2.8939375029141923,false,"[-0.6076275792368587, -0.36499451779070613]",Success
false,2.906760880926253,false,"[-0.6162429829456137, -0.3701696863144895]",Success
false,2.9192711320572626,false,"[-0.6248583866543687, -0.3753448548382729]",Success
false,2.9312838088882613,false,"[-0.6334737903631236, -0.3805200233620562]",Success
false,2.9432360499893533,false,"[-0.6420891940718785, -0.38569519188583956]",Success
false,2.954903344615054,false,"[-0.6507045977806334, -0.39087036040962286]",Success
false,2.966285041172358,false,"[-0.6593200014893883, -0.3960455289334063]",Success
false,2.9773761862396846,false,"[-0.6679354051981433, -0.40122069745718963]",Success
false,2.988170598851923,false,"[-0.6765508089068981, -0.40639586598097294]",Success
false,2.9986652427330514,false,"[-0.6851662126156531, -0.4115710345047563]",Success
false,3.00885730293832,false,"[-0.693781616324408, -0.41674620302853965]",Success
false,3.0186650752764494,false,"[-0.702397020033163, -0.421921371552323]",Success
false,3.028265372374428,false,"[-0.7110124237419179, -0.42709654007610637]",Success
false,3.0375648300854867,false,"[-0.7196278274506728, -0.43227170859988967]",Success
