within_threshold,final_distance,convergence,perturbation,retcode
true,4.457094379931784e-7,true,"[-0.3389881370507884, -0.9589617526152296, -7.777777767687312]",Terminated
false,2.9181655841268426,false,"[-0.3389881370507884, -0.9589617526152296, -7.575757565667111]",Success
false,3.625568234595913,false,"[-0.3389881370507884, -0.9589617526152296, -7.373737363646908]",Success
false,3.7541115995239376,false,"[-0.3389881370507884, -0.9589617526152296, -7.171717161626707]",Success
false,2.293852659479829,true,"[-0.3389881370507884, -0.9589617526152296, -6.969696959606504]",Success
true,2.8820023125226853e-7,true,"[-0.3389881370507884, -0.9589617526152296, -6.767676757586302]",Terminated
true,3.014936197869268e-7,true,"[-0.3389881370507884, -0.9589617526152296, -6.5656565555661]",Terminated
false,3.714213054845977,false,"[-0.3389881370507884, -0.9589617526152296, -6.363636353545898]",Success
false,2.8783759479091007,false,"[-0.3389881370507884, -0.9589617526152296, -6.161616151525696]",Success
false,3.7617705703047455,true,"[-0.3389881370507884, -0.9589617526152296, -5.959595949505494]",Success
false,2.3965015890218213,true,"[-0.3389881370507884, -0.9589617526152296, -5.757575747485292]",Success
true,2.1441584987290116e-7,true,"[-0.3389881370507884, -0.9589617526152296, -5.55555554546509]",Terminated
true,1.431577292533272e-7,true,"[-0.3389881370507884, -0.9589617526152296, -5.3535353434448885]",Terminated
true,3.4804370309656363e-7,true,"[-0.3389881370507884, -0.9589617526152296, -5.151515141424686]",Terminated
true,2.262915182918003e-7,true,"[-0.3389881370507884, -0.9589617526152296, -4.9494949394044845]",Terminated
true,2.5476174956823166e-7,true,"[-0.3389881370507884, -0.9589617526152296, -4.747474737384282]",Terminated
true,2.9738561712584996e-7,true,"[-0.3389881370507884, -0.9589617526152296, -4.5454545353640805]",Terminated
true,1.9926491533072665e-7,true,"[-0.3389881370507884, -0.9589617526152296, -4.343434333343878]",Terminated
true,4.3630024087663985e-7,true,"[-0.3389881370507884, -0.9589617526152296, -4.141414131323676]",Terminated
false,2.508554820854345,false,"[-0.3389881370507884, -0.9589617526152296, -3.939393929303474]",Success
false,2.44460887898802,false,"[-0.3389881370507884, -0.9589617526152296, -3.737373727283272]",Success
true,7.486976854720073e-8,true,"[-0.3389881370507884, -0.9589617526152296, -3.53535352526307]",Terminated
true,7.522968724583229e-8,true,"[-0.3389881370507884, -0.9589617526152296, -3.333333323242868]",Terminated
true,1.281649656850628e-7,true,"[-0.3389881370507884, -0.9589617526152296, -3.131313121222666]",Terminated
true,1.477749283443946e-7,true,"[-0.3389881370507884, -0.9589617526152296, -2.929292919202464]",Terminated
true,5.723506564346933e-7,true,"[-0.3389881370507884, -0.9589617526152296, -2.7272727171822617]",Terminated
true,3.8604222648353967e-7,true,"[-0.3389881370507884, -0.9589617526152296, -2.5252525151620597]",Terminated
true,4.319993296711826e-7,true,"[-0.3389881370507884, -0.9589617526152296, -2.3232323131418577]",Terminated
true,1.1069114798128584e-7,true,"[-0.3389881370507884, -0.9589617526152296, -2.1212121111216558]",Terminated
true,2.3797399816056105e-7,true,"[-0.3389881370507884, -0.9589617526152296, -1.9191919091014538]",Terminated
false,3.9123619713832007,true,"[-0.3389881370507884, -0.9589617526152296, -1.7171717070812518]",Success
false,2.344674897934945,false,"[-0.3389881370507884, -0.9589617526152296, -1.5151515050610498]",Success
false,2.640880406609595,false,"[-0.3389881370507884, -0.9589617526152296, -1.3131313030408478]",Success
true,1.2961605044492805e-7,true,"[-0.3389881370507884, -0.9589617526152296, -1.1111111010206458]",Terminated
false,2.754555263139903,true,"[-0.3389881370507884, -0.9589617526152296, -0.9090908990004437]",Success
false,3.23615488673034,true,"[-0.3389881370507884, -0.9589617526152296, -0.7070706969802417]",Success
false,2.898475396464961,false,"[-0.3389881370507884, -0.9589617526152296, -0.5050504949600397]",Success
false,2.3392157674677176,true,"[-0.3389881370507884, -0.9589617526152296, -0.3030302929398377]",Success
false,2.091479205317245,true,"[-0.3389881370507884, -0.9589617526152296, -0.10101009091963566]",Success
false,2.090451162384385,true,"[-0.3389881370507884, -0.9589617526152296, 0.10101011110056636]",Success
false,2.4611579187915926,true,"[-0.3389881370507884, -0.9589617526152296, 0.3030303131207684]",Success
false,2.07423293652135,false,"[-0.3389881370507884, -0.9589617526152296, 0.5050505151409704]",Success
false,2.6377249718331415,false,"[-0.3389881370507884, -0.9589617526152296, 0.7070707171611724]",Success
false,2.572166590087288,false,"[-0.3389881370507884, -0.9589617526152296, 0.9090909191813744]",Success
false,2.2722057609761737,false,"[-0.3389881370507884, -0.9589617526152296, 1.1111111212015765]",Success
false,2.408186399705661,false,"[-0.3389881370507884, -0.9589617526152296, 1.3131313232217785]",Success
false,3.8609257801352634,true,"[-0.3389881370507884, -0.9589617526152296, 1.5151515252419805]",Success
false,2.0920408716471477,true,"[-0.3389881370507884, -0.9589617526152296, 1.7171717272621825]",Success
true,1.3212075230658145e-7,true,"[-0.3389881370507884, -0.9589617526152296, 1.9191919292823845]",Terminated
false,2.5869940654850345,false,"[-0.3389881370507884, -0.9589617526152296, 2.1212121313025865]",Success
false,3.215344627883464,true,"[-0.3389881370507884, -0.9589617526152296, 2.3232323333227884]",Success
false,3.95834975733023,true,"[-0.3389881370507884, -0.9589617526152296, 2.5252525353429904]",Success
false,3.8462499056278596,true,"[-0.3389881370507884, -0.9589617526152296, 2.7272727373631924]",Success
false,3.357975609685278,true,"[-0.3389881370507884, -0.9589617526152296, 2.929292939383395]",Success
false,3.0881136624491567,true,"[-0.3389881370507884, -0.9589617526152296, 3.131313141403597]",Success
false,4.278461098148267,false,"[-0.3389881370507884, -0.9589617526152296, 3.333333343423799]",Success
false,3.2149602543876354,false,"[-0.3389881370507884, -0.9589617526152296, 3.535353545444001]",Success
true,3.407921125840831e-7,true,"[-0.3389881370507884, -0.9589617526152296, 3.737373747464203]",Terminated
false,2.042017089803519,false,"[-0.3389881370507884, -0.9589617526152296, 3.939393949484405]",Success
true,5.11043228704615e-7,true,"[-0.3389881370507884, -0.9589617526152296, 4.141414151504606]",Terminated
false,2.3372513209264185,true,"[-0.3389881370507884, -0.9589617526152296, 4.343434353524809]",Success
false,2.2627409652680073,true,"[-0.3389881370507884, -0.9589617526152296, 4.545454555545011]",Success
false,2.1051316839965053,false,"[-0.3389881370507884, -0.9589617526152296, 4.747474757565213]",Success
false,2.859595733296833,false,"[-0.3389881370507884, -0.9589617526152296, 4.949494959585415]",Success
false,3.5584117723496,true,"[-0.3389881370507884, -0.9589617526152296, 5.151515161605617]",Success
false,2.350185552491298,true,"[-0.3389881370507884, -0.9589617526152296, 5.353535363625819]",Success
false,2.3858053482075703,true,"[-0.3389881370507884, -0.9589617526152296, 5.555555565646021]",Success
