within_threshold,final_distance,convergence,perturbation,retcode
false,0.00035391338397589505,true,"[0.9320700095712607, 0.16057919712166985, -9.069767446558695]",Success
false,0.000342074109875689,true,"[0.9320700095712607, 0.16057919712166985, -8.914728686868772]",Success
false,0.00033050768191876734,true,"[0.9320700095712607, 0.16057919712166985, -8.759689927178849]",Success
false,0.0003191966447113581,true,"[0.9320700095712607, 0.16057919712166985, -8.604651167488926]",Success
false,0.0003081479308912409,true,"[0.9320700095712607, 0.16057919712166985, -8.449612407799005]",Success
false,0.00029734830178185337,true,"[0.9320700095712607, 0.16057919712166985, -8.294573648109083]",Success
false,0.0002867931984742908,true,"[0.9320700095712607, 0.16057919712166985, -8.13953488841916]",Success
false,0.00027646553538082945,true,"[0.9320700095712607, 0.16057919712166985, -7.984496128729237]",Success
false,0.00026637009138059145,true,"[0.9320700095712607, 0.16057919712166985, -7.829457369039314]",Success
false,0.0002564962759966374,true,"[0.9320700095712607, 0.16057919712166985, -7.6744186093493925]",Success
false,0.00024683929789062097,true,"[0.9320700095712607, 0.16057919712166985, -7.51937984965947]",Success
false,0.00023739348245680977,true,"[0.9320700095712607, 0.16057919712166985, -7.364341089969547]",Success
false,0.00022815535763838138,true,"[0.9320700095712607, 0.16057919712166985, -7.209302330279625]",Success
false,0.0002191163402153163,true,"[0.9320700095712607, 0.16057919712166985, -7.054263570589702]",Success
false,0.0002102778148651747,true,"[0.9320700095712607, 0.16057919712166985, -6.89922481089978]",Success
false,0.00020162968659800823,true,"[0.9320700095712607, 0.16057919712166985, -6.744186051209858]",Success
